School_ID,Region,School_Type,Student_Count,Teacher_Count,Term_1_Avg,Term_2_Avg,STEM_Subject_Rate,Literacy_Rate,Failure_Risk_Index,Average_Attendance,Library_Usage_Hours,Extracurricular_Participation,LMS_Login_Frequency,Internet_Speed_Mbps,Smart_Classroom_Ratio,Lab_Equipment_Quality_Score,Teacher_Turnover_Rate,Teacher_PhD_Ratio,Professional_Development_Hours_Per_Year,Budget_Per_Student,Budget_Allocation_IT,Budget_Allocation_Scholarships,Regional_Economic_Index,Student_Wellbeing_Score,Teacher_Burnout_Index,Overall_School_Quality_Score,Teacher_to_Student_Ratio,Budget_Efficiency_Score
SCH_0697,الشرق,حكومية,863,46,43.78,45.24,72.88,55.75,45.19,100.0,1.82,89.55,0.0,97.43,0.48,9,11.65,0.35,19.82,5873.44,0.05,0.06,0.74,1.0,1.53,54.3,0.05,9.24
SCH_0698,الجنوب,حكومية,1978,164,51.54,57.62,54.71,91.93,18.81,73.28,4.37,58.98,13.95,58.02,0.64,5,17.96,0.41,28.09,7486.7,0.12,0.05,0.31,6.29,1.21,58.1,0.08,7.76
SCH_0699,الغرب,حكومية,1579,69,72.85,18.69,26.59,54.85,28.03,96.82,1.02,24.94,3.37,99.27,0.35,1,22.29,0.1,37.7,6212.45,0.15,0.02,0.8,5.59,1.86,46.4,0.04,7.47
SCH_0700,المركز,مجتمعية,347,199,31.81,43.51,65.17,30.97,32.61,97.7,1.84,0.0,9.55,19.17,0.0,10,11.34,0.17,0.36,4541.34,0.03,0.03,0.72,6.72,1.0,40.91,0.57,9.01
SCH_0701,الشمال,حكومية,2245,27,74.04,55.83,40.52,72.21,24.38,93.97,0.23,56.95,12.77,15.01,0.4,8,3.91,0.26,45.69,5521.33,0.12,0.1,0.8,2.17,2.37,56.56,0.01,10.24
SCH_0702,المركز,حكومية,1588,61,63.11,51.84,65.82,75.67,0.0,95.99,3.45,5.54,12.38,64.19,0.22,7,6.96,0.28,48.51,4173.82,0.02,0.1,0.93,7.44,2.81,59.07,0.04,14.15
SCH_0703,الجنوب,حكومية,1925,101,46.87,33.11,67.19,56.73,23.12,93.81,4.81,43.94,6.47,10.0,0.04,6,27.78,0.01,7.07,5983.71,0.17,0.04,0.4,7.03,1.85,41.79,0.05,6.98
SCH_0704,الجنوب,حكومية,601,76,67.37,75.98,73.71,74.49,9.18,99.58,2.29,90.19,18.02,79.99,0.57,2,3.15,0.5,28.19,9574.46,0.13,0.05,0.48,2.07,3.6,66.56,0.13,6.95
SCH_0705,الغرب,خاصة,1715,196,58.94,35.42,70.8,71.0,19.05,81.0,1.87,37.57,9.66,47.55,0.44,5,13.93,0.28,35.41,3030.34,0.05,0.04,1.0,4.75,2.28,50.62,0.11,16.71
SCH_0706,الشرق,حكومية,2231,43,53.21,54.22,45.46,40.98,34.85,99.69,0.33,44.52,9.24,28.12,0.56,3,8.01,0.3,33.12,6514.38,0.06,0.11,0.41,5.31,1.67,50.49,0.02,7.75
SCH_0707,الغرب,خاصة,428,36,65.37,70.8,38.37,71.42,8.53,93.07,0.88,69.45,4.92,120.28,0.33,2,16.08,0.37,46.97,8036.46,0.07,0.09,0.8,4.46,3.22,58.71,0.08,7.31
SCH_0708,المركز,حكومية,1798,79,66.89,71.38,83.28,100.0,6.7,93.77,0.72,74.03,13.35,75.68,0.49,10,7.61,0.31,40.62,6326.55,0.09,0.09,0.81,5.08,1.0,68.36,0.04,10.81
SCH_0709,الشمال,حكومية,467,43,23.58,24.59,33.99,38.95,16.08,92.54,1.91,47.23,14.4,55.96,0.51,1,7.46,0.0,47.98,7946.32,0.01,0.06,0.78,3.74,6.01,45.36,0.09,5.71
SCH_0710,الغرب,خاصة,1628,62,44.46,38.41,89.38,47.55,37.86,78.4,2.31,28.12,0.0,63.49,0.63,9,6.41,0.09,25.87,4722.32,0.05,0.08,0.46,1.62,3.06,48.71,0.04,10.31
SCH_0711,الشرق,حكومية,2016,19,74.44,70.56,52.09,67.56,28.63,79.67,12.28,11.77,14.3,123.82,0.64,2,0.0,0.0,26.55,7766.65,0.1,0.04,0.45,5.24,3.72,60.8,0.01,7.83
SCH_0712,الغرب,حكومية,1234,177,73.22,91.32,66.33,81.97,8.9,91.17,0.31,80.61,14.99,35.08,0.36,1,0.0,0.28,25.46,7673.02,0.13,0.06,0.77,7.33,4.29,61.52,0.14,8.02
SCH_0713,الجنوب,حكومية,1543,115,58.84,74.92,55.53,76.8,27.04,100.0,3.76,51.34,19.15,17.42,0.42,7,15.4,0.19,52.08,4368.78,0.08,0.05,0.43,9.12,3.07,59.97,0.07,13.73
SCH_0714,المركز,خاصة,325,85,57.36,44.63,25.35,19.72,33.7,78.34,2.13,4.99,7.86,79.92,0.13,9,31.19,0.08,28.9,6991.38,0.01,0.05,0.76,3.33,2.68,41.75,0.26,5.97
SCH_0715,المركز,حكومية,1925,188,44.16,60.51,47.7,65.14,0.0,91.54,2.57,47.8,7.76,68.79,0.45,6,19.02,0.33,44.91,4683.66,0.08,0.06,0.64,4.38,1.0,54.99,0.1,11.74
SCH_0716,المركز,خاصة,1312,177,16.49,0.0,0.0,10.44,40.76,80.96,5.18,17.29,4.65,20.73,0.0,8,26.31,0.0,34.28,3713.04,0.01,0.04,0.57,1.0,2.12,27.47,0.13,7.4
SCH_0717,المركز,حكومية,1575,187,19.9,14.33,32.07,17.96,36.01,80.46,0.62,3.17,2.07,18.7,0.2,7,18.06,0.03,0.0,5784.55,0.04,0.01,0.51,1.0,6.84,26.24,0.12,4.54
SCH_0718,المركز,خاصة,888,155,100.0,75.49,71.93,88.16,13.44,96.63,0.18,35.26,17.53,66.9,0.52,9,13.7,0.23,25.76,11256.9,0.02,0.12,0.96,8.32,1.16,67.52,0.17,6.0
SCH_0719,المركز,حكومية,1480,152,84.46,100.0,100.0,96.28,9.39,99.96,5.2,80.43,5.58,114.66,0.61,7,5.66,0.0,31.34,7057.91,0.19,0.09,0.66,6.8,1.0,73.58,0.1,10.42
SCH_0720,الشمال,خاصة,1432,80,57.28,91.93,50.04,71.0,8.24,85.0,1.65,33.41,7.01,19.7,0.17,6,27.29,0.15,26.66,6517.77,0.13,0.08,0.69,7.34,1.96,50.73,0.06,7.78
SCH_0721,الشرق,حكومية,480,86,51.37,42.33,86.82,52.51,47.27,100.0,0.06,41.96,9.67,63.91,0.35,1,11.62,0.0,28.57,9236.39,0.03,0.09,0.96,3.31,5.19,48.76,0.18,5.28
SCH_0722,المركز,مجتمعية,642,39,26.19,37.42,42.11,54.38,30.71,92.04,0.9,36.74,11.34,67.53,0.57,9,29.28,0.02,45.97,6489.07,0.09,0.07,0.76,1.63,5.36,46.66,0.06,7.19
SCH_0723,الشرق,حكومية,2063,186,12.66,22.98,36.41,2.83,41.51,84.16,0.86,28.15,1.58,33.28,0.0,10,31.0,0.16,41.27,5111.2,0.02,0.02,0.97,1.72,6.22,31.87,0.09,6.24
SCH_0724,المركز,حكومية,1036,74,100.0,88.67,91.85,93.85,16.4,96.73,4.5,100.0,9.52,87.4,0.59,5,9.97,0.34,42.47,7165.68,0.08,0.11,0.37,7.01,1.9,74.51,0.07,10.4
SCH_0725,الغرب,حكومية,588,189,77.06,97.23,56.95,84.63,14.0,100.0,0.79,62.8,9.83,72.48,0.07,2,0.0,0.13,38.0,7321.11,0.01,0.12,0.89,3.39,2.01,61.79,0.32,8.44
SCH_0726,المركز,حكومية,816,54,35.57,11.4,26.35,24.9,72.68,94.19,1.57,16.79,2.91,70.19,0.24,8,26.39,0.1,18.9,4877.5,0.06,0.05,0.53,6.16,4.71,35.6,0.07,7.3
SCH_0727,الجنوب,حكومية,346,21,48.79,69.73,31.83,55.2,17.07,85.37,2.49,80.82,7.33,77.02,0.4,4,8.83,0.02,39.21,5453.5,0.05,0.04,0.87,3.51,2.87,52.71,0.06,9.66
SCH_0728,الشمال,مجتمعية,720,188,44.26,28.65,16.39,21.86,45.97,86.71,1.57,35.86,0.62,71.28,0.14,3,15.9,0.06,28.62,954.53,0.08,0.04,0.9,3.35,4.88,35.18,0.26,36.86
SCH_0729,الغرب,مجتمعية,829,165,82.65,70.84,57.01,67.59,11.98,91.41,13.16,46.22,5.86,10.0,0.47,1,0.0,0.6,48.17,5728.43,0.08,0.05,0.49,5.97,4.29,61.82,0.2,10.79
SCH_0730,الغرب,حكومية,2391,60,83.74,71.88,71.87,88.03,27.58,97.42,0.19,61.49,2.06,98.15,0.37,5,7.21,0.49,53.26,10675.24,0.07,0.01,0.59,3.16,2.47,66.05,0.03,6.19
SCH_0731,الجنوب,مجتمعية,488,100,59.91,63.47,76.7,56.03,29.58,91.93,10.56,40.62,9.02,25.76,0.54,3,12.81,0.16,0.5,6625.4,0.17,0.06,0.81,2.0,1.23,51.61,0.2,7.79
SCH_0732,المركز,حكومية,1609,155,53.33,53.11,53.87,55.81,16.49,100.0,3.23,48.72,11.9,54.66,0.16,4,0.0,0.19,34.77,9728.01,0.11,0.06,0.37,3.94,3.65,55.84,0.1,5.74
SCH_0733,الشمال,حكومية,213,35,37.89,20.0,0.0,37.98,20.9,86.39,4.7,23.58,12.3,73.3,0.48,9,2.26,0.0,50.37,5599.53,0.01,0.07,0.83,1.0,4.57,47.39,0.16,8.46
SCH_0734,الغرب,خاصة,456,15,71.54,69.86,100.0,98.13,0.0,79.57,2.54,47.75,16.91,53.99,0.55,7,8.85,0.13,38.65,7355.02,0.1,0.06,0.38,10.0,2.18,66.64,0.03,9.06
SCH_0735,الشمال,حكومية,1921,137,56.89,52.16,59.96,83.77,19.39,94.09,2.55,59.2,15.11,137.25,0.43,5,15.27,0.28,59.22,10719.62,0.04,0.03,0.94,5.5,1.36,62.98,0.07,5.88
SCH_0736,الغرب,مجتمعية,1623,161,21.44,37.13,63.12,60.46,7.32,85.85,7.0,70.14,8.04,76.92,0.0,8,15.97,0.05,28.53,6486.95,0.03,0.05,0.49,5.28,5.0,49.57,0.1,7.64
SCH_0737,المركز,حكومية,1430,139,42.72,41.23,6.47,30.07,51.35,76.62,7.01,12.92,0.0,53.93,0.0,6,27.37,0.25,33.59,7482.54,0.05,0.05,0.7,3.95,3.68,38.73,0.1,5.18
SCH_0738,الغرب,حكومية,1057,47,61.83,79.39,87.41,83.79,0.0,87.62,1.22,60.58,13.78,54.55,0.57,10,3.51,0.48,27.7,6639.03,0.14,0.09,0.38,7.13,2.5,67.29,0.04,10.14
SCH_0739,الغرب,حكومية,1395,18,53.99,64.46,45.6,78.59,16.58,88.28,0.85,31.35,9.79,56.1,0.23,2,9.08,0.23,21.96,9381.69,0.11,0.06,0.49,5.0,1.4,52.08,0.01,5.55
SCH_0740,الشرق,حكومية,663,17,48.34,67.78,0.0,39.45,12.15,99.04,2.38,62.55,12.54,38.51,0.49,7,3.52,0.16,45.66,8585.88,0.13,0.02,0.58,6.41,2.27,55.7,0.03,6.49
SCH_0741,المركز,حكومية,469,105,34.14,11.44,13.55,15.73,40.89,75.05,5.94,31.96,5.72,10.0,0.17,1,4.6,0.0,38.99,4923.98,0.06,0.02,0.64,1.0,6.05,32.72,0.22,6.64
SCH_0742,الجنوب,مجتمعية,1444,66,27.82,71.59,35.49,32.82,32.15,91.45,1.2,3.62,4.82,69.3,0.0,3,34.42,0.22,31.34,3940.38,0.08,0.03,0.3,6.37,3.15,39.59,0.05,10.05
SCH_0743,الجنوب,خاصة,1406,42,95.7,90.33,74.62,71.26,17.17,100.0,4.61,22.83,21.64,66.87,0.63,1,16.56,0.07,25.29,8438.05,0.13,0.11,0.92,3.75,5.67,62.6,0.03,7.42
SCH_0744,المركز,خاصة,271,84,22.56,5.52,13.34,7.45,22.87,84.45,2.78,24.09,5.51,10.0,0.02,1,8.96,0.0,23.2,4815.82,0.08,0.02,0.31,2.24,6.62,27.36,0.31,5.68
SCH_0745,الجنوب,حكومية,1506,197,0.0,8.24,6.14,20.15,32.78,84.52,3.54,0.0,3.43,10.0,0.06,5,23.67,0.18,42.32,4276.46,0.01,0.01,0.84,1.0,5.36,26.74,0.13,6.25
SCH_0746,المركز,حكومية,2321,71,54.77,22.81,39.31,43.29,45.59,94.55,2.6,46.91,7.97,31.51,0.44,6,14.52,0.27,57.52,6857.29,0.04,0.09,0.63,2.4,5.36,47.67,0.03,6.95
SCH_0747,الجنوب,حكومية,1950,122,38.3,42.17,45.96,54.81,38.6,93.43,1.69,21.28,6.69,58.47,0.0,3,11.62,0.06,28.02,8003.33,0.01,0.03,0.67,3.59,2.49,43.22,0.06,5.4
SCH_0748,الشرق,حكومية,696,158,71.99,47.05,78.77,99.34,0.0,100.0,14.96,77.48,12.0,60.8,0.25,3,1.04,0.18,18.95,7266.51,0.17,0.1,0.45,5.38,3.08,63.72,0.23,8.77
SCH_0749,الجنوب,حكومية,1187,38,34.9,57.93,35.68,39.15,36.11,87.57,3.0,40.16,0.0,69.64,0.3,3,19.04,0.01,44.33,3426.46,0.05,0.03,0.73,2.76,5.44,42.44,0.03,12.39
SCH_0750,الغرب,خاصة,1109,183,62.11,19.92,44.29,94.85,3.43,96.83,5.04,39.0,4.75,44.29,0.03,1,17.64,0.01,34.51,7276.62,0.24,0.11,0.68,2.2,4.78,47.24,0.17,6.49
SCH_0751,المركز,حكومية,572,91,58.33,65.18,76.44,67.55,8.85,97.2,1.67,34.06,6.98,63.7,0.27,5,12.89,0.1,53.51,6859.18,0.08,0.07,0.41,3.19,1.25,56.8,0.16,8.28
SCH_0752,الشمال,حكومية,561,189,50.99,46.42,57.92,67.82,14.8,88.67,4.33,62.38,11.79,24.39,0.58,1,7.9,0.0,43.29,9022.62,0.1,0.07,0.47,6.08,1.0,54.23,0.34,6.01
SCH_0753,الشمال,حكومية,2340,90,61.88,62.63,65.87,73.38,36.79,91.4,1.25,44.66,2.71,105.3,0.42,10,5.14,0.32,28.69,5971.21,0.14,0.07,0.35,5.91,1.0,60.73,0.04,10.17
SCH_0754,المركز,حكومية,1544,83,67.86,57.19,76.02,77.8,1.47,91.49,1.12,74.8,7.26,105.55,0.12,10,17.93,0.26,40.6,9644.73,0.04,0.07,0.35,3.88,1.49,62.65,0.05,6.5
SCH_0755,الشرق,حكومية,523,115,14.15,45.45,20.8,15.31,20.66,76.75,3.13,0.0,0.0,38.04,0.14,3,25.49,0.13,44.59,6866.54,0.04,0.05,0.31,3.97,8.34,33.47,0.22,4.87
SCH_0756,الجنوب,مجتمعية,774,173,53.71,29.25,31.84,49.59,33.85,86.47,2.49,43.65,7.45,50.91,0.19,6,14.28,0.0,31.5,6206.62,0.07,0.07,0.45,1.22,7.64,42.78,0.22,6.89
SCH_0757,الشرق,حكومية,935,106,84.61,97.54,100.0,90.16,7.67,100.0,5.19,59.26,14.84,82.74,0.36,6,3.68,0.07,29.63,8989.26,0.11,0.08,0.78,5.98,1.66,71.91,0.11,8.0
SCH_0758,الشمال,خاصة,1415,106,78.48,94.73,53.54,82.78,29.44,100.0,1.36,61.98,8.37,30.46,1.0,3,9.12,0.24,19.37,6877.93,0.17,0.13,0.52,5.18,1.38,61.41,0.07,8.93
SCH_0759,المركز,حكومية,1895,44,53.0,9.03,23.48,50.1,22.65,84.77,3.03,21.27,3.75,10.0,0.38,9,9.29,0.14,21.65,5002.11,0.02,0.07,0.54,4.76,2.65,40.68,0.02,8.13
SCH_0760,المركز,حكومية,2107,32,97.78,67.27,89.86,79.65,29.91,92.52,2.52,57.63,8.07,99.01,0.4,8,14.09,0.21,36.8,7538.17,0.13,0.06,0.39,6.22,3.06,66.63,0.02,8.84
SCH_0761,الشرق,حكومية,918,58,59.04,59.42,72.18,36.84,31.67,96.49,2.83,0.0,3.62,31.73,0.4,3,4.95,0.07,43.45,8486.65,0.13,0.01,0.7,2.76,8.15,49.15,0.06,5.79
SCH_0762,الشرق,خاصة,980,169,80.32,40.49,48.67,76.96,27.83,94.57,1.31,31.91,8.78,19.44,0.3,5,5.83,0.44,21.25,7071.24,0.05,0.05,0.54,1.13,5.96,50.31,0.17,7.11
SCH_0763,الجنوب,خاصة,1219,113,53.9,58.82,49.1,41.99,53.94,95.48,4.05,20.92,12.7,10.0,0.14,5,20.9,0.19,55.56,3214.82,0.05,0.05,0.77,5.0,5.83,46.11,0.09,14.34
SCH_0764,الغرب,حكومية,1603,168,100.0,77.28,53.7,89.13,8.72,97.03,7.09,60.6,6.57,96.59,0.53,5,0.0,0.53,23.21,8938.86,0.23,0.1,0.82,5.77,3.59,71.52,0.1,8.0
SCH_0765,الغرب,حكومية,1626,135,59.04,51.55,33.89,48.82,39.44,91.97,1.08,67.84,16.62,78.69,0.42,3,0.0,0.35,70.71,8325.45,0.1,0.09,0.71,4.43,4.52,58.52,0.08,7.03
SCH_0766,الجنوب,حكومية,863,129,62.67,58.83,80.43,59.12,11.9,89.45,1.34,32.28,2.5,11.77,0.53,5,11.18,0.43,63.22,6994.48,0.06,0.02,0.49,3.13,2.44,54.33,0.15,7.77
SCH_0767,الغرب,حكومية,1972,74,52.16,23.64,25.81,8.02,44.16,77.29,2.77,43.08,7.55,23.06,0.4,5,3.41,0.0,27.67,7233.36,0.07,0.01,0.66,1.0,3.42,39.21,0.04,5.42
SCH_0768,الشمال,مجتمعية,210,160,35.06,61.62,99.22,100.0,0.0,98.13,5.09,43.54,9.01,87.59,0.69,4,0.0,0.32,18.07,9871.82,0.09,0.04,0.48,9.07,1.4,65.48,0.76,6.63
SCH_0769,الغرب,حكومية,2434,70,37.25,36.55,62.18,58.26,22.21,87.27,3.91,10.2,1.51,22.95,0.41,4,22.45,0.06,31.31,3733.85,0.01,0.01,0.93,1.0,4.42,39.04,0.03,10.45
SCH_0770,الجنوب,حكومية,1238,45,62.0,48.77,1.42,53.49,12.52,76.14,3.78,0.0,13.07,80.41,0.45,2,12.15,0.0,27.16,4922.07,0.13,0.02,0.84,1.35,1.0,45.3,0.04,9.2
SCH_0771,الغرب,حكومية,784,115,76.44,64.39,37.82,89.43,37.44,86.81,1.92,61.53,9.67,51.4,0.61,9,22.42,0.41,19.41,7774.33,0.04,0.07,0.65,7.9,1.99,58.11,0.15,7.47
SCH_0772,المركز,حكومية,1275,73,100.0,85.32,85.57,95.8,36.04,99.83,2.21,65.79,12.23,28.58,0.62,7,0.0,0.2,48.39,5273.53,0.24,0.1,0.98,7.69,1.0,71.37,0.06,13.53
SCH_0773,الشرق,حكومية,1574,138,51.31,38.92,15.75,52.95,19.83,74.64,1.03,50.71,6.07,43.86,0.0,1,11.64,0.0,22.55,7151.44,0.05,0.02,0.68,3.32,5.05,38.47,0.09,5.38
SCH_0774,الشمال,حكومية,1651,144,33.71,49.66,19.08,47.91,18.32,80.78,0.55,34.77,3.12,81.21,0.34,5,18.95,0.06,21.33,2288.79,0.17,0.02,0.53,5.71,2.49,41.43,0.09,18.1
SCH_0775,المركز,خاصة,2054,111,40.63,47.51,74.15,63.78,7.48,90.66,3.97,36.31,5.96,35.25,0.55,2,1.89,0.02,30.63,8239.95,0.01,0.01,0.37,4.54,3.92,50.43,0.05,6.12
SCH_0776,المركز,خاصة,1989,181,68.36,39.87,52.75,61.14,22.18,100.0,0.38,56.56,0.0,32.18,0.22,10,19.42,0.09,30.45,9265.46,0.15,0.07,0.68,5.55,1.0,51.29,0.09,5.54
SCH_0777,الجنوب,حكومية,942,121,95.32,63.02,85.2,66.36,5.47,100.0,11.47,99.84,1.38,89.84,0.35,6,12.36,0.18,72.47,8978.94,0.13,0.05,0.9,6.13,4.94,69.73,0.13,7.77
SCH_0778,الشرق,خاصة,1976,32,91.71,53.77,66.64,77.98,8.17,100.0,7.04,44.28,12.04,74.95,0.39,7,0.0,0.46,32.12,6352.38,0.14,0.12,0.91,6.31,1.0,68.34,0.02,10.76
SCH_0779,الشرق,حكومية,403,159,36.52,23.73,23.76,35.22,55.77,90.4,6.08,70.97,11.52,37.27,0.26,2,15.28,0.01,37.82,5955.32,0.1,0.05,0.72,4.0,4.71,42.14,0.39,7.08
SCH_0780,الشمال,حكومية,1276,181,79.92,68.98,42.84,61.14,7.49,90.94,10.16,77.95,18.24,90.44,0.35,6,9.83,0.48,45.02,7302.15,0.09,0.07,0.58,10.0,1.0,70.51,0.14,9.66
SCH_0781,الجنوب,حكومية,1173,85,56.83,75.21,70.67,60.18,25.8,98.35,2.09,60.11,5.12,45.25,0.41,3,2.6,0.33,45.09,5558.67,0.03,0.05,0.76,4.89,1.02,57.91,0.07,10.42
SCH_0782,الشمال,حكومية,1598,120,53.36,51.56,90.06,63.95,20.31,83.9,7.18,59.86,10.11,42.97,0.47,9,0.0,0.24,44.73,6590.17,0.09,0.02,0.83,4.55,2.75,61.71,0.08,9.36
SCH_0783,الغرب,حكومية,2065,68,80.03,67.71,51.3,71.25,0.0,83.61,0.68,0.0,0.0,86.16,0.0,4,11.7,0.31,52.52,8899.84,0.11,0.02,0.59,2.67,2.65,55.15,0.03,6.2
SCH_0784,المركز,حكومية,1499,108,86.62,63.51,63.96,69.63,0.0,82.02,0.08,44.84,7.63,33.6,0.39,3,31.46,0.19,42.77,7468.98,0.07,0.04,0.63,4.9,2.7,52.41,0.07,7.02
SCH_0785,الشمال,حكومية,1254,90,54.86,53.63,34.92,91.9,24.65,100.0,6.08,38.85,13.92,113.76,0.32,3,4.8,0.39,42.97,10473.67,0.11,0.04,0.78,8.95,2.38,64.04,0.07,6.11
SCH_0786,المركز,مجتمعية,1358,49,64.35,55.53,47.26,64.7,45.21,84.39,0.3,90.81,9.02,97.59,0.02,2,25.52,0.27,39.09,8780.9,0.11,0.03,0.91,6.83,1.07,53.7,0.04,6.12
SCH_0787,الجنوب,حكومية,304,25,17.52,34.13,27.98,26.06,44.14,95.12,11.77,10.1,1.52,10.0,0.24,9,12.19,0.0,24.27,5798.68,0.01,0.03,0.85,1.0,4.4,37.57,0.08,6.48
SCH_0788,الغرب,حكومية,452,75,32.43,21.72,34.34,5.16,49.63,88.13,2.9,14.98,2.85,63.74,0.18,8,22.29,0.1,12.16,1145.05,0.05,0.03,0.32,1.62,4.9,32.34,0.17,28.25
SCH_0789,الجنوب,حكومية,494,58,63.83,77.89,80.77,76.31,1.6,100.0,5.73,54.8,16.86,74.22,0.45,5,15.3,0.33,39.98,7305.53,0.09,0.06,0.39,2.98,2.21,65.28,0.12,8.94
SCH_0790,الغرب,حكومية,1381,135,0.0,35.14,0.0,21.0,57.2,77.76,0.7,0.0,1.18,57.6,0.22,9,20.9,0.0,28.44,1995.12,0.01,0.07,0.9,1.0,4.91,28.65,0.1,14.36
SCH_0791,الغرب,حكومية,748,82,53.11,44.58,28.92,28.11,46.01,83.8,3.52,19.24,6.07,42.06,0.29,2,12.51,0.13,37.45,5297.88,0.1,0.01,0.88,3.34,5.18,41.69,0.11,7.87
SCH_0792,المركز,خاصة,1977,39,59.04,34.79,44.25,60.62,7.76,94.99,0.17,67.22,17.14,58.28,0.23,6,16.36,0.1,41.78,6065.19,0.06,0.07,0.57,4.1,2.37,52.44,0.02,8.65
SCH_0793,الجنوب,حكومية,498,190,65.6,72.65,62.41,80.34,23.88,88.41,7.38,12.24,9.15,60.15,0.56,7,26.77,0.0,37.08,7046.35,0.08,0.06,0.71,3.4,2.29,56.3,0.38,7.99
SCH_0794,الجنوب,حكومية,1948,174,62.96,47.15,54.2,56.61,0.0,70.7,0.69,51.37,0.28,10.0,0.52,6,13.9,0.0,36.07,9072.16,0.09,0.04,0.93,5.49,1.85,48.01,0.09,5.29
SCH_0795,الشمال,حكومية,2043,98,56.6,78.46,72.63,55.41,35.21,79.15,4.23,23.02,14.54,79.12,0.09,3,7.01,0.0,27.09,7541.97,0.15,0.03,0.94,3.94,1.0,54.32,0.05,7.2
SCH_0796,الجنوب,حكومية,300,128,41.45,40.59,40.51,43.47,24.11,79.55,0.77,53.68,10.27,13.39,0.38,10,14.45,0.2,35.08,7436.51,0.06,0.03,0.85,1.0,4.23,45.73,0.43,6.15
SCH_0797,الشمال,حكومية,1974,146,71.44,86.93,100.0,100.0,0.0,86.28,0.35,84.61,3.3,124.68,0.52,10,26.23,0.0,45.45,6510.72,0.17,0.09,0.45,3.52,2.66,66.11,0.07,10.15
SCH_0798,الشرق,حكومية,1073,180,66.75,66.91,44.42,62.03,26.84,96.3,2.46,16.33,8.11,108.63,0.47,10,11.75,0.08,40.23,7204.5,0.07,0.05,0.81,3.53,3.38,58.59,0.17,8.13
SCH_0799,الشرق,حكومية,291,189,59.65,89.65,59.95,100.0,0.0,96.53,0.86,62.31,13.13,70.96,0.56,9,0.0,0.15,61.5,11113.47,0.13,0.05,0.37,3.89,1.0,69.98,0.65,6.3
SCH_0800,الشرق,حكومية,646,15,23.84,0.0,41.4,0.0,48.99,87.53,3.1,18.91,8.69,10.0,0.04,8,10.48,0.0,13.05,6873.18,0.02,0.01,0.93,1.0,6.89,29.99,0.02,4.36
SCH_0801,الجنوب,حكومية,308,145,37.25,33.42,29.14,24.0,22.78,100.0,0.71,10.3,3.0,50.7,0.23,8,1.62,0.0,35.09,1336.7,0.05,0.01,0.4,3.9,4.1,41.02,0.47,30.69
SCH_0802,الجنوب,مجتمعية,516,100,22.95,37.39,28.61,44.48,8.07,98.75,1.39,37.68,7.35,29.45,0.19,8,17.77,0.19,33.54,5340.35,0.05,0.03,0.76,3.28,4.82,42.22,0.19,7.91
SCH_0803,الشمال,حكومية,2035,76,77.93,94.32,81.76,74.98,14.39,98.72,3.51,58.02,11.94,112.53,0.65,9,13.29,0.03,72.22,10178.99,0.18,0.07,0.73,5.31,1.0,72.37,0.04,7.11
SCH_0804,الغرب,خاصة,2143,78,73.61,55.89,74.46,70.11,18.54,78.81,1.25,63.54,6.33,37.02,0.6,1,6.6,0.34,34.08,6658.05,0.07,0.05,0.84,4.24,3.24,54.85,0.04,8.24
SCH_0805,الشمال,خاصة,1658,159,25.95,54.28,35.07,33.81,55.51,88.74,1.42,34.94,11.39,75.83,0.09,8,16.68,0.0,40.23,3467.21,0.01,0.02,0.69,1.0,3.0,43.01,0.1,12.4
SCH_0806,الشرق,حكومية,641,140,76.79,73.06,52.1,53.1,0.0,94.06,6.76,52.38,6.04,57.51,0.37,2,0.0,0.19,40.24,4567.93,0.24,0.06,0.34,6.16,1.01,60.53,0.22,13.25
SCH_0807,الشمال,حكومية,2465,119,0.0,47.53,24.09,20.33,54.17,84.97,0.59,26.69,2.51,42.83,0.12,4,18.1,0.1,9.05,3406.97,0.03,0.01,0.79,2.37,1.0,29.76,0.05,8.74
SCH_0808,الغرب,حكومية,1445,76,50.06,26.21,39.4,44.17,16.14,100.0,0.26,5.21,5.01,63.05,0.28,1,21.42,0.14,22.27,1973.27,0.12,0.08,0.57,1.17,5.01,37.57,0.05,19.04
SCH_0809,الجنوب,حكومية,1751,49,31.65,36.49,35.18,17.95,48.19,88.53,1.17,54.31,0.0,46.54,0.45,6,11.85,0.1,42.57,5300.81,0.12,0.01,0.52,1.28,4.87,41.21,0.03,7.77
SCH_0810,الشمال,حكومية,477,27,43.52,21.49,71.63,59.61,42.9,79.91,1.89,97.15,15.94,79.51,0.0,10,30.06,0.08,27.73,8109.74,0.12,0.04,0.99,1.34,4.01,48.69,0.06,6.0
SCH_0811,الشرق,خاصة,768,177,58.46,41.8,38.18,49.32,32.97,81.39,2.59,28.35,6.55,10.0,0.0,1,5.7,0.18,0.0,3537.17,0.06,0.02,0.71,2.68,3.93,36.41,0.23,10.29
SCH_0812,الشرق,مجتمعية,1209,57,98.71,50.5,53.49,78.34,1.75,100.0,1.95,59.17,15.04,60.55,0.42,5,9.64,0.29,41.36,8609.08,0.12,0.05,0.8,5.34,1.0,64.25,0.05,7.46
SCH_0813,الجنوب,حكومية,1038,144,26.38,1.95,70.63,20.19,17.61,83.55,4.01,35.58,0.0,20.99,0.15,9,28.71,0.0,9.34,6027.1,0.01,0.02,0.67,1.0,6.79,31.24,0.14,5.18
